"GU_ID"	"GU_Name"	"GU_Type"	"AreaKm"	"RelatedGWB"	"dom_section_n"	"dom_well_n"	"avgmax_dom"	"avgmaxsd_dom"	"avgmin_dom"	"avgminsd_dom"	"maxdomestic"	"mindomestic"	"pub_section_n"	"pub_well_n"	"avgmax_pub"	"avgmaxsd_pub"	"maxpublic"	"percent_max"	"comparison"	"public_shallow"	"use_public_as_dom"
"6-58"	"PANAMINT VALLEY"	"Groundwater Basin"	1049.31252609	"6-58"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-6"	"CARSON VALLEY"	"Groundwater Basin"	43.3174411982	"6-6"	18	135	389.333333333333	138.06051529077	151.444444444444	95.1483190307589	803.514879205643	-134.000512647832	3	9	280	65.57438524302	476.72315572906	51.0517129719944	"different"	"shallower"	"yes"
"6-61"	"CAMEO AREA"	"Groundwater Basin"	37.6492631797	"6-61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-62"	"RACE TRACK VALLEY"	"Groundwater Basin"	57.1145503555	"6-62"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-63"	"HIDDEN VALLEY"	"Groundwater Basin"	72.6137946504	"6-63"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-64"	"MARBLE CANYON AREA"	"Groundwater Basin"	41.939908667	"6-64"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-65"	"COTTONWOOD SPRING AREA"	"Groundwater Basin"	15.7691518232	"6-65"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-66"	"LEE FLAT"	"Groundwater Basin"	82.081497668	"6-66"	3	3	83.6666666666667	24.9064917909635	83.6666666666667	24.9064917909635	158.386142039557	8.9471912937761	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-67"	"MARTIS VALLEY"	"Groundwater Basin"	147.131877554	"6-67"	44	368	506.409090909091	303.160815270433	240.886363636364	203.174711838495	1415.89153672039	-368.637771879121	31	61	634.129032258065	359.575744633912	1712.8562661598	18.9829764588912	"different"	"deeper"	"no"
"6-68"	"SANTA ROSA FLAT"	"Groundwater Basin"	67.9063721025	"6-68"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-69"	"KELSO LANDER VALLEY"	"Groundwater Basin"	45.182170793	"6-69"	2	5	327.5	208.596500450032	200	28.2842712474619	777.5	-250	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-7"	"ANTELOPE VALLEY"	"Groundwater Basin"	81.3217488608	"6-7"	25	255	287.2	165.684439019883	131.36	87.0516513341361	784.253317059649	-129.794954002408	5	17	286	68.6840592859799	492.05217785794	45.7885890745267	"different"	"shallower"	"yes"
"6-70"	"CACTUS FLAT"	"Groundwater Basin"	28.4296653877	"6-70"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-71"	"LOST LAKE VALLEY"	"Groundwater Basin"	94.1037176973	"6-71"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-72"	"COLES FLAT"	"Groundwater Basin"	11.9222619404	"6-72"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-73"	"WILD HORSE MESA AREA"	"Groundwater Basin"	13.4377616318	"6-73"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-74"	"HARRISBURG FLATS"	"Groundwater Basin"	100.881646086	"6-74"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-75"	"WILDROSE CANYON"	"Groundwater Basin"	20.8465191182	"6-75"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-76"	"BROWN MOUNTAIN VALLEY"	"Groundwater Basin"	87.9247088223	"6-76"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-77"	"GRASS VALLEY"	"Groundwater Basin"	40.3663671455	"6-77"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-78"	"DENNING SPRING VALLEY"	"Groundwater Basin"	29.2654377422	"6-78"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-79"	"CALIFORNIA VALLEY"	"Groundwater Basin"	235.169712404	"6-79"	1	1	400	NA	400	NA	850	-50	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-8"	"BRIDGEPORT VALLEY"	"Groundwater Basin"	131.464117949	"6-8"	25	81	196.32	122.005027218827	136.08	93.5672307309919	562.33508165648	-144.621692192976	4	8	225	70.8284312029193	437.485293608758	24.9744436373587	"different"	"shallower"	"yes"
"6-80"	"MIDDLE PARK CANYON"	"Groundwater Basin"	7.04702040137	"6-80"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-81"	"BUTTE VALLEY"	"Groundwater Basin"	35.6027719502	"6-81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-82"	"SPRING CANYON VALLEY"	"Groundwater Basin"	19.4264075117	"6-82"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-84"	"GREENWATER VALLEY"	"Groundwater Basin"	242.057501234	"6-84"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-85"	"GOLD VALLEY"	"Groundwater Basin"	12.9929941973	"6-85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-86"	"RHODES HILL AREA"	"Groundwater Basin"	63.0442132129	"6-86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-88"	"OWL LAKE VALLEY"	"Groundwater Basin"	90.0109688183	"6-88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-89"	"KANE WASH AREA"	"Groundwater Basin"	24.0951819121	"6-89"	1	1	200	NA	200	NA	650	-250	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-9"	"MONO VALLEY"	"Groundwater Basin"	699.723574788	"6-9"	17	29	309.235294117647	157.993089014901	280.588235294118	153.643686342593	783.214561162352	-180.342823733662	2	4	400	282.842712474619	850	8.17840355159673	"same"	"deeper"	"yes"
"6-90"	"CADY FAULT AREA"	"Groundwater Basin"	32.1692524551	"6-90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-91"	"COW HEAD LAKE VALLEY"	"Groundwater Basin"	22.7487554125	"6-91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-92"	"PINE CREEK VALLEY"	"Groundwater Basin"	38.5548831162	"6-92"	NA	NA	NA	NA	NA	NA	NA	NA	1	1	68	NA	518	NA	NA	NA	NA
"6-93"	"HARVEY VALLEY"	"Groundwater Basin"	18.2236633213	"6-93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-94"	"GRASSHOPPER VALLEY"	"Groundwater Basin"	71.4832406545	"6-94"	1	1	190	NA	190	NA	640	-260	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-95"	"DRY VALLEY"	"Groundwater Basin"	26.2940826135	"6-95"	5	6	331	280.14282071829	202	63.1070519038879	1171.42846215487	12.6788442883363	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"6-96"	"EAGLE LAKE AREA"	"Groundwater Basin"	51.3934706721	"6-96"	7	436	122.857142857143	95.6058376380658	91.1428571428571	106.907169343982	409.67465577134	-229.578650889089	2	6	149	100.40916292849	599	37.5394272366012	"different"	"deeper"	"no"
"6-97"	"HORSE LAKE VALLEY"	"Groundwater Basin"	15.484955321	"6-97"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-98"	"TULEDAD CANYON VALLEY"	"Groundwater Basin"	20.8937217488	"6-98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6-99"	"PAINTERS FLAT"	"Groundwater Basin"	25.8617862985	"6-99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-1"	"LANFAIR VALLEY"	"Groundwater Basin"	633.425639066	"7-1"	10	12	576.4	241.655953785542	523.4	240.086188227848	1301.36786135663	-196.858564683545	1	1	1000	NA	1450	10.8042360115443	"different"	"deeper"	"no"
"7-10"	"TWENTYNINE PALMS VALLEY"	"Groundwater Basin"	251.95655282	"7-10"	60	203	378.6	137.294339261385	294.983333333333	135.903691181793	790.483017784156	-112.727740212046	9	15	444.111111111111	253.390234837713	1204.28181562425	41.4884793344833	"different"	"deeper"	"no"
"7-11"	"COPPER MOUNTAIN VALLEY"	"Groundwater Basin"	122.53995907	"7-11"	33	96	423.212121212121	139.9546260346	351.484848484848	134.997713224179	843.075999315922	-53.5082911876874	10	16	640.7	169.833284265613	1150.19985279684	30.8159909884407	"different"	"deeper"	"no"
"7-12"	"WARREN VALLEY"	"Groundwater Basin"	96.1176920273	"7-12"	21	101	445.190476190476	178.014218265738	304.666666666667	140.46541685886	979.233130987691	-116.729583909914	9	23	853.666666666667	297.634003433747	1746.56867696791	56.3016389335902	"different"	"deeper"	"no"
"7-13"	"DEADMAN VALLEY"	"Groundwater Basin"	478.604296689	"7-13"	7	8	548.285714285714	229.629930021992	519.428571428571	196.932185572307	1237.17550435169	-71.3679852883507	4	4	518.25	144.195180224583	950.835540673749	26.1735391445075	"different"	"shallower"	"yes"
"7-14"	"LAVIC VALLEY"	"Groundwater Basin"	413.905020287	"7-14"	1	1	174	NA	174	NA	624	-276	1	1	770	NA	1220	64.6420824295011	"different"	"deeper"	"no"
"7-15"	"BESSEMER VALLEY"	"Groundwater Basin"	158.109836268	"7-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-16"	"AMES VALLEY"	"Groundwater Basin"	438.832866678	"7-16"	82	454	428.524390243902	159.112214894508	301.048780487805	160.757381985065	905.861034927425	-181.223365467389	15	26	461.533333333333	139.950433402415	881.384633540579	2.7390080522984	"same"	"shallower"	"yes"
"7-17"	"MEANS VALLEY"	"Groundwater Basin"	60.4665128555	"7-17"	8	19	433.75	207.566684637561	291.5	157.506462452452	1056.45005391268	-181.019387357356	2	2	304.5	113.844191771034	754.5	33.347143203679	"different"	"shallower"	"yes"
"7-18"	"JOHNSON VALLEY"	"Groundwater Basin"	453.488303059	"7-18"	40	146	408.25	187.456490678333	304.425	134.591668790057	970.619472034999	-99.3500063701699	7	7	450.142857142857	169.987674623219	960.105881012516	1.08908198733581	"same"	"shallower"	"yes"
"7-19"	"LUCERNE VALLEY"	"Groundwater Basin"	596.633473096	"7-19"	113	719	379.787610619469	122.444626794511	248.026548672566	120.467205094003	747.121491003001	-113.375066609442	46	116	378.717391304348	116.272985883983	727.536348956296	2.65622865399698	"same"	"shallower"	"yes"
"7-2"	"FENNER VALLEY"	"Groundwater Basin"	1831.13409255	"7-2"	7	9	618.857142857143	194.92086306279	584	182.901612896114	1203.61973204551	35.2951613116575	3	6	775	109.658560997307	1103.97568299192	8.6361801903629	"same"	"shallower"	"yes"
"7-20"	"MORONGO VALLEY"	"Groundwater Basin"	29.251085832	"7-20"	26	252	392.423076923077	107.682189085075	198.884615384615	71.5208092365163	715.469644178302	-15.6778123249335	5	10	385.4	129.037978905437	772.513936716311	7.66732822464514	"same"	"deeper"	"yes"
"7-21"	"COACHELLA VALLEY"	"Groundwater Basin"	1963.62566996	"7-21"	366	1625	562.371584699454	256.686021437314	362.939890710382	208.82123624225	1332.4296490114	-263.523818016367	148	299	919.743243243243	315.237198710169	1865.45483937375	33.3361128144761	"different"	"deeper"	"no"
"7-22"	"WEST SALTON SEA"	"Groundwater Basin"	426.468206762	"7-22"	5	12	236.8	45.4609722729288	217	59.6908703236936	373.182916818786	37.9273890289194	1	1	640	NA	1090	97.9805156199744	"different"	"deeper"	"no"
"7-24"	"BORREGO VALLEY"	"Groundwater Basin"	617.420755348	"7-24"	54	195	444.703703703704	222.962356551176	347.092592592593	205.784762855126	1113.59077335723	-270.261695972785	17	24	536.058823529412	192.692588916983	1114.13659028036	0.0490021294380125	"same"	"deeper"	"yes"
"7-25"	"OCOTILLO-CLARK VALLEY"	"Groundwater Basin"	899.468370428	"7-25"	11	22	348.090909090909	178.840965410867	335.636363636364	186.957895113992	884.61380532351	-225.237321705613	2	3	480	113.137084989848	930	5.00229795930585	"same"	"deeper"	"yes"
"7-26"	"TERWILLIGER VALLEY"	"Groundwater Basin"	32.4450675098	"7-26"	23	658	518.913043478261	186.973238980507	177.217391304348	122.429555448964	1079.83276041978	-190.071275042543	2	2	360	56.5685424949238	810	28.5562581061241	"different"	"shallower"	"yes"
"7-27"	"SAN FELIPE VALLEY"	"Groundwater Basin"	94.6011324277	"7-27"	14	138	357	129.268355339997	203.642857142857	101.066320299599	744.805066019991	-99.5561037559393	3	3	206.666666666667	43.0619708482245	335.85257921134	75.685854555928	"different"	"shallower"	"yes"
"7-28"	"VALLECITO-CARRIZO VALLEY"	"Groundwater Basin"	492.972070705	"7-28"	11	17	350.545454545455	235.042278595304	334.727272727273	244.079122789759	1055.67229033137	-397.510095642004	2	4	400	282.842712474619	850	21.5852737508824	"different"	"shallower"	"yes"
"7-29"	"COYOTE WELLS VALLEY"	"Groundwater Basin"	589.373990168	"7-29"	15	35	323.866666666667	185.119215127776	255.2	140.269740143767	879.224312049995	-165.609220431302	5	11	379.8	61.6133102503022	564.639930750907	43.5753406689865	"different"	"shallower"	"yes"
"7-3"	"WARD VALLEY"	"Groundwater Basin"	2256.47655196	"7-3"	1	1	430	NA	430	NA	880	-20	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-30"	"IMPERIAL VALLEY"	"Groundwater Basin"	3876.44200521	"7-30"	54	67	420.444444444444	271.007113090989	413.388888888889	273.648474180624	1233.46578371741	-407.556533652983	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-31"	"OROCOPIA VALLEY"	"Groundwater Basin"	389.389532443	"7-31"	7	11	559.142857142857	206.100645778892	503.428571428571	224.661120462841	1177.44479447953	-170.554789959951	3	3	1061.66666666667	331.825757489278	2057.1439391345	54.3932609121577	"different"	"deeper"	"no"
"7-32"	"CHOCOLATE VALLEY"	"Groundwater Basin"	522.478589943	"7-32"	8	14	300	171.435952222064	218.625	122.068993957165	814.307856666191	-147.581981871494	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-33"	"EAST SALTON SEA"	"Groundwater Basin"	788.511038883	"7-33"	6	6	357.833333333333	133.791504463724	357.833333333333	133.791504463724	759.207846724505	-43.5411800578385	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-34"	"AMOS VALLEY"	"Groundwater Basin"	525.767890422	"7-34"	1	1	255	NA	255	NA	705	-195	1	1	570	NA	1020	36.5217391304348	"different"	"deeper"	"no"
"7-35"	"OGILBY VALLEY"	"Groundwater Basin"	539.026092066	"7-35"	29	38	254.206896551724	89.8074843008822	241.206896551724	87.1887850382903	523.629349454371	-20.3594585631469	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-36"	"YUMA VALLEY"	"Groundwater Basin"	501.615948676	"7-36"	26	40	170.538461538462	96.7777787590646	158.192307692308	96.735110164105	460.871797815655	-132.013022800007	3	7	308	273.380686955022	1128.14206086507	83.9854554325174	"different"	"deeper"	"no"
"7-37"	"ARROYO SECO VALLEY"	"Groundwater Basin"	1038.13372461	"7-37"	2	3	175	35.3553390593274	133.5	23.3345237791561	625	-316.5	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-38"	"PALO VERDE VALLEY"	"Groundwater Basin"	295.293331689	"7-38"	39	91	159.102564102564	144.473052463043	124.589743589744	129.157537007029	592.521721491693	-262.882867431343	13	23	443.230769230769	199.558326413672	1041.90574847179	54.9897790190877	"different"	"deeper"	"no"
"7-39"	"PALO VERDE MESA"	"Groundwater Basin"	910.183627352	"7-39"	53	118	208.698113207547	154.951305614881	155.528301886792	155.313529522802	673.552030052189	-310.412286681613	12	22	475.083333333333	211.092163556944	1108.35982400416	48.8023908659877	"different"	"deeper"	"no"
"7-4"	"RICE VALLEY"	"Groundwater Basin"	761.116933939	"7-4"	1	1	60	NA	60	NA	510	-390	1	1	40	NA	490	4	"same"	"shallower"	"yes"
"7-40"	"QUIEN SABE POINT VALLEY"	"Groundwater Basin"	101.690123781	"7-40"	2	2	42	11.3137084989848	42	11.3137084989848	492	-408	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-41"	"CALZONA VALLEY"	"Groundwater Basin"	325.862003857	"7-41"	6	8	182	79.1327997735452	173	79.4732659452221	419.398399320636	-65.4197978356663	4	5	283	222.7614568696	951.2843706088	77.6089089258117	"different"	"deeper"	"no"
"7-42"	"VIDAL VALLEY"	"Groundwater Basin"	557.09181584	"7-42"	2	2	530	325.269119345812	530	325.269119345812	980	80	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-43"	"CHEMEHUEVI VALLEY"	"Groundwater Basin"	1100.54250474	"7-43"	2	7	147.5	109.601551083915	127.5	81.317279836453	597.5	-322.5	3	3	403.666666666667	299.967220431389	1303.56832796083	74.2812152068402	"different"	"deeper"	"no"
"7-44"	"NEEDLES VALLEY"	"Groundwater Basin"	355.726363303	"7-44"	13	77	175.461538461538	97.7646965802886	135.153846153846	108.824664907859	468.755628202404	-191.320148569729	8	19	284.125	157.040884121665	755.247652364996	46.8122967823722	"different"	"deeper"	"no"
"7-45"	"PIUTE VALLEY"	"Groundwater Basin"	708.589914225	"7-45"	1	1	810	NA	810	NA	1260	360	2	4	857.5	3.53553390593274	1307.5	3.70009737098345	"same"	"deeper"	"yes"
"7-46"	"CANEBRAKE VALLEY"	"Groundwater Basin"	21.8996275781	"7-46"	2	2	392	390.322943214974	392	390.322943214974	842	-58	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-47"	"JACUMBA VALLEY"	"Groundwater Basin"	9.90931400196	"7-47"	3	6	350.333333333333	154.746028489694	171	36.3730669589464	814.571418802417	61.8807991231607	2	2	301.5	210.010714012405	751.5	8.05473084371181	"same"	"shallower"	"yes"
"7-48"	"HELENDALE FAULT VALLEY"	"Groundwater Basin"	10.5913623828	"7-48"	2	73	213	123.036579926459	101.5	34.6482322781408	663	-348.5	2	5	233.5	242.537625946986	683.5	3.04493130337913	"same"	"deeper"	"yes"
"7-49"	"PIPES CANYON FAULT VALLEY"	"Groundwater Basin"	13.6860438711	"7-49"	5	18	379.8	220.175384636884	264.2	133.24488733156	1040.32615391065	-135.534661994679	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-5"	"CHUCKWALLA VALLEY"	"Groundwater Basin"	2434.48519566	"7-5"	16	21	625.5	192.072902825984	619.0625	196.247961772855	1201.71870847795	30.3186146814347	8	12	977.875	354.37729591093	2041.00688773279	51.7643663858317	"different"	"deeper"	"no"
"7-50"	"IRON RIDGE AREA"	"Groundwater Basin"	21.2177037637	"7-50"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-51"	"LOST HORSE VALLEY"	"Groundwater Basin"	70.0085560527	"7-51"	3	6	582.666666666667	50.6589906466101	457.666666666667	266.582695112292	734.643638606497	-342.08141867021	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-52"	"PLEASANT VALLEY"	"Groundwater Basin"	39.0220746445	"7-52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-53"	"HEXIE MOUNTAIN AREA"	"Groundwater Basin"	45.0494923945	"7-53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-54"	"BUCK RIDGE FAULT VALLEY"	"Groundwater Basin"	27.9822654063	"7-54"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-55"	"COLLINS VALLEY"	"Groundwater Basin"	28.5800611563	"7-55"	1	1	410	NA	410	NA	860	-40	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-56"	"YAQUI WELL AREA"	"Groundwater Basin"	60.5676681953	"7-56"	5	5	255.4	90.2651649308857	255.4	90.2651649308857	526.195494792657	-15.3954947926572	2	3	727.5	60.1040764008565	1177.5	76.4578537887849	"different"	"deeper"	"no"
"7-59"	"MASON VALLEY"	"Groundwater Basin"	22.340534002	"7-59"	4	7	228	40.6857878544011	202.5	34.6458270695524	350.057363563203	98.5625187913427	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-6"	"PINTO VALLEY"	"Groundwater Basin"	738.307052943	"7-6"	1	1	403	NA	403	NA	853	-47	1	1	400	NA	850	0.352319436288902	"same"	"shallower"	"yes"
"7-61"	"DAVIES VALLEY"	"Groundwater Basin"	14.4263340957	"7-61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7-62"	"JOSHUA TREE"	"Groundwater Basin"	109.966651613	"7-62"	26	74	440.692307692308	107.245799630855	340.384615384615	105.551533166725	762.429706584873	23.7300158844417	11	19	517.727272727273	170.113544968701	1028.06790763337	29.6719972078245	"different"	"deeper"	"no"
"7-63"	"VANDEVENTER FLAT"	"Groundwater Basin"	27.2434038457	"7-63"	6	11	435.833333333333	167.045403009681	265.666666666667	84.6325390536445	936.969542362376	11.7690495057331	1	1	190	NA	640	37.6633199798521	"different"	"shallower"	"yes"
"7-7"	"CADIZ VALLEY"	"Groundwater Basin"	1092.03639813	"7-7"	1	1	565	NA	565	NA	1015	115	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"7-8"	"BRISTOL VALLEY"	"Groundwater Basin"	2010.54498044	"7-8"	11	17	311.090909090909	95.3713316940207	286.818181818182	116.314073251536	597.204904172971	-62.1240379364256	4	4	653.5	275.600556361316	1480.30166908395	85.015063372487	"different"	"deeper"	"no"
"7-9"	"DALE VALLEY"	"Groundwater Basin"	860.093091846	"7-9"	77	315	357.168831168831	117.367887946339	273.077922077922	101.223146696812	709.272495007847	-30.5915180125147	6	7	401	93.769931214649	682.309793643947	3.87511418962111	"same"	"shallower"	"yes"
"8-1"	"COASTAL PLAIN OF ORANGE COUNTY"	"Groundwater Basin"	899.129891846	"8-1"	180	566	431.8	275.290246018766	308.705555555556	259.226755145931	1257.6707380563	-468.974709882238	144	264	959.548611111111	341.271559525131	1983.3632896865	44.7815447427197	"different"	"deeper"	"no"
"8-2"	"UPPER SANTA ANA VALLEY"	"Groundwater Basin"	1932.2872661	"8-2"	532	2795	421.877819548872	265.476989821724	248.96992481203	224.01350812948	1218.30878901404	-423.070599576409	288	619	704.666666666667	364.214098309862	1797.30896159625	38.4001037575158	"different"	"deeper"	"no"
"8-4"	"ELSINORE"	"Groundwater Basin"	104.096046683	"8-4"	58	462	471	361.438597342789	162.689655172414	230.800681602003	1555.31579202837	-529.712389633595	17	31	869.058823529412	609.416880159657	2697.30946400838	53.7077030410293	"different"	"deeper"	"no"
"8-5"	"SAN JACINTO"	"Groundwater Basin"	758.349350521	"8-5"	276	2018	537.445652173913	408.528802522073	223.228260869565	203.701837538597	1763.03205974013	-387.877251746224	51	103	696.666666666667	390.702273690168	1868.77348773717	5.82307761881624	"same"	"deeper"	"yes"
"8-6"	"HEMET LAKE VALLEY"	"Groundwater Basin"	67.5015123652	"8-6"	23	82	411	247.544119116353	230.347826086957	179.52174056634	1153.63235734906	-308.217395612064	9	13	355.555555555556	114.171046144711	698.068693989689	49.2048825084378	"different"	"shallower"	"yes"
"8-7"	"BIG MEADOWS VALLEY"	"Groundwater Basin"	57.3120817773	"8-7"	4	6	158	64.5187311303211	105.5	52.035244466291	351.556193390963	-50.605733398873	9	18	347.777777777778	125.380199570923	723.918376490546	69.2461158129677	"different"	"deeper"	"no"
"8-8"	"SEVEN OAKS VALLEY"	"Groundwater Basin"	16.4918051797	"8-8"	3	6	275	160.234203589621	171.666666666667	18.9296944860009	755.702610768862	114.877583208664	1	1	303	NA	753	0.358269515750977	"same"	"shallower"	"yes"
"8-9"	"BEAR VALLEY"	"Groundwater Basin"	79.0285033105	"8-9"	39	630	321.128205128205	126.827105580201	111.307692307692	58.8088580179595	701.609521868809	-65.1188817461861	30	108	402.066666666667	205.162161822491	1017.55315213414	36.7555246566259	"different"	"deeper"	"no"
"9-1"	"SAN JUAN VALLEY"	"Groundwater Basin"	67.6117802266	"9-1"	11	38	173.181818181818	93.9817196925213	142.272727272727	58.8525121113635	455.126977259382	-34.2848090613631	8	16	136.75	28.3385149323571	221.765544797071	68.9508082474718	"different"	"shallower"	"yes"
"9-10"	"SAN PASQUAL VALLEY"	"Groundwater Basin"	18.3387533926	"9-10"	20	68	643.25	350.970515330817	266.75	204.026797775504	1696.16154599245	-345.330393326511	2	5	422	268.700576850888	872	64.1829987119411	"different"	"shallower"	"yes"
"9-11"	"SANTA MARIA VALLEY"	"Groundwater Basin"	49.7357283965	"9-11"	41	617	806.268292682927	290.656414378751	150.365853658537	106.259530419055	1678.23753581918	-168.412737598628	6	11	464.5	265.121670181824	1259.86501054547	28.4790961970585	"different"	"shallower"	"yes"
"9-12"	"SAN DIEGUITO CREEK"	"Groundwater Basin"	14.3858073262	"9-12"	5	10	278.4	158.462298355161	193	129.980767808165	753.786895065482	-196.942303424494	2	4	238.5	132.228968081884	688.5	9.05324665832429	"same"	"shallower"	"yes"
"9-13"	"POWAY VALLEY"	"Groundwater Basin"	9.98756553711	"9-13"	8	26	659.625	340.073075130289	253.875	169.77332576956	1679.84422539087	-255.44497730868	2	2	450	282.842712474619	900	60.4566909672785	"different"	"shallower"	"yes"
"9-14"	"MISSION VALLEY"	"Groundwater Basin"	29.6990076455	"9-14"	4	4	138.25	107.030758818824	138.25	107.030758818824	459.342276456473	-182.842276456473	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"9-15"	"SAN DIEGO RIVER VALLEY"	"Groundwater Basin"	39.9562398731	"9-15"	30	141	703	452.067587256901	169.633333333333	143.592931180673	2059.2027617707	-261.145460208685	7	25	465.714285714286	302.101922252361	1372.02005247137	40.0546829221948	"different"	"shallower"	"yes"
